rid,dateTime,data
rid-t2i378nbgj,1613514195734,263
rid-39fd4q9301,1613514195735,258
rid-lm8upfmmt08,1613514195735,261
rid-gc3ikqcgjrg,1613514195735,277
rid-emni1djjs88,1613514195735,260
rid-ri7gsl2evu,1613514195735,265
rid-lqts83pnfi8,1613514195735,278
rid-2ouh1i0jot,1613514195735,266
rid-7l9le2tbns8,1613514195735,265
rid-1bs9kgpdi1o,1613514195735,261
rid-vt77b4eb8o8,1613514196747,234
rid-ccbvqba2q0o,1613514196747,233
rid-imml04v95ko,1613514196747,233
rid-86el6rif198,1613514196747,241
rid-7t30rlncp5,1613514196747,236
rid-qdvremq9lk,1613514196747,255
rid-d68m22qhbd8,1613514196747,254
rid-0h156vapm2,1613514196747,253
rid-65dhpe8g61,1613514196747,254
rid-v6dmf684cmo,1613514196747,248
rid-njakdq1amcg,1613514197749,367
rid-a7uvsab7veg,1613514197749,361
rid-4qhsb5om2ug,1613514197749,356
rid-79v8h6i124,1613514197749,355
rid-4i10ks5ui8o,1613514197749,443
rid-1eiqkali9tg,1613514197749,443
rid-bajttqo0q9,1613514197749,445
rid-3657p48g86,1613514197749,445
rid-rabrucrkf6o,1613514197749,445
rid-e148uplabbo,1613514197749,444
rid-qbj6ps3i2eg,1613514198752,311
rid-sltud3tal3o,1613514198752,311
rid-8jft5pk4gr8,1613514198752,320
rid-2m226q20hu,1613514198752,321
rid-dect0tc42ag,1613514198752,328
rid-1nkjlpv9tn8,1613514198752,329
rid-tknim5lvslo,1613514198752,329
rid-h1milkamiro,1613514198752,328
rid-2i77tosojd,1613514198752,401
rid-u9s85n9n64o,1613514198752,337
rid-ot558grpmpo,1613514199766,283
rid-cmakh8af14g,1613514199766,241
rid-lb49s41fks,1613514199766,249
rid-jgnvh9n4icg,1613514199766,284
rid-17lm0vgo7co,1613514199766,283
rid-ihti80rvtho,1613514199766,284
rid-97k63a7gqpo,1613514199766,284
rid-uaoicni4398,1613514199766,286
rid-6gak27komro,1613514199766,285
rid-135fr76tuc,1613514199766,286
rid-3eai8jkl1l,1613514200778,205
rid-ievta0e01bo,1613514200778,207
rid-aqa17fbt9m,1613514200778,204
rid-klf8lg7abno,1613514200778,206
rid-57jbgmvb2n8,1613514200778,204
rid-12ufc56ng6g,1613514200778,220
rid-5ff74588b7g,1613514200778,205
rid-g759ihag37o,1613514200778,209
rid-931h7hdfbdo,1613514200778,208
rid-j4leh8261lg,1613514200778,207
rid-t760gs2b6u,1613514201792,368
rid-465258mpuho,1613514201792,360
rid-b89ta95b6uo,1613514201792,368
rid-erh0c6nnj2,1613514201792,367
rid-9n0s9gj00co,1613514201792,367
rid-ej43p7unou,1613514201792,373
rid-69jf05mu56g,1613514201792,372
rid-f7ub4vl4nd8,1613514201792,367
rid-d191chsgsfo,1613514201792,373
rid-l55fuse8ks,1613514201792,373
rid-pdkh05736c,1613514202803,251
rid-gcqmfghdec,1613514202803,249
rid-rlt2iaicung,1613514202803,250
rid-j9s9j23fu3g,1613514202803,250
rid-kakg7iqn468,1613514202803,250
rid-63fss40si0g,1613514202803,253
rid-thcptv2u6gg,1613514202803,251
rid-u60rkmgf168,1613514202803,251
rid-53qpsqird0o,1613514202803,252
rid-3t16n33c8o8,1613514202803,254
rid-b11nlnv957,1613514203804,238
rid-rk7tmd0tqfg,1613514203805,237
rid-b763ne81m6,1613514203805,203
rid-hiiqk46c278,1613514203805,237
rid-7icp3kv0qn8,1613514203805,202
rid-02pgeo8up5g,1613514203805,241
rid-oh7svs6ahqg,1613514203805,238
rid-ejfceo24rdo,1613514203805,239
rid-ebk1717igq,1613514203805,239
rid-riio7d96l2g,1613514203805,239
rid-hkd2ghlfrr,1613514204817,242
rid-5fijtt5lffo,1613514204817,243
rid-1io82l4vh4g,1613514204817,245
rid-n3e0efojapg,1613514204817,242
rid-ap2mvh2jctg,1613514204817,247
rid-p2384j1v7f8,1613514204817,246
rid-h2nqkb6o27g,1613514204817,245
rid-hh7jr66cde8,1613514204818,243
rid-be13dfm58qo,1613514204818,243
rid-aupca07v9eg,1613514204818,244
rid-mvpcets4cm,1613514205831,209
rid-ejq66ab84ag,1613514205831,248
rid-ph0hk7kfnuo,1613514205831,249
rid-7gq9u283eig,1613514205831,202
rid-3acc7leqfng,1613514205832,247
rid-0qhv0g0vfu8,1613514205832,249
rid-ftam1hmsna8,1613514205832,247
rid-9kdbkqeo5g8,1613514205832,251
rid-hsjbiumiun,1613514205832,248
rid-t7894lups3o,1613514205832,248
rid-mvvpn8gj0u8,1613514206841,231
rid-liq1bp9mcp8,1613514206841,229
rid-taq07ovv018,1613514206841,230
rid-t66cinopv3,1613514206841,228
rid-cccmhg238uo,1613514206841,230
rid-24aeado20fo,1613514206841,229
rid-u0qre13g0vg,1613514206841,234
rid-4qqb33pb4og,1613514206841,230
rid-skmomjmt5lg,1613514206841,231
rid-nhfodhkavo,1613514206841,234
rid-lfdjvpai7no,1613514207851,212
rid-3st0c4btd6o,1613514207851,211
rid-drc6jd3i2hg,1613514207851,198
rid-p6g3es44o1o,1613514207851,197
rid-48kv62l3vi,1613514207851,212
rid-u4ufodbajc,1613514207851,216
rid-ifkah0frjg8,1613514207851,217
rid-j4qsrtu3a08,1613514207851,217
rid-23er0d01k08,1613514207851,198
rid-dn9nni3mgno,1613514207851,211
rid-0oop1tjupcg,1613514208864,173
rid-d1ajg1rfpm8,1613514208864,188
rid-gg18rl6c4g8,1613514208864,174
rid-ivnh1trhkp8,1613514208864,182
rid-si0gnrmp7oo,1613514208864,174
rid-dl76kf20i58,1613514208864,265
rid-ljqj8ijk4b,1613514208864,264
rid-61t23os27r,1613514208864,263
rid-72imii2kcl8,1613514208864,264
rid-arcftf0fcjg,1613514208865,264
rid-cel4g6tfq6,1613514209874,241
rid-5kgbsc544hg,1613514209874,240
rid-odmma6ufd3o,1613514209874,240
rid-56mij3u11dg,1613514209875,255
rid-kgdp57dnar,1613514209875,206
rid-7kblioa394,1613514209875,251
rid-vbn3thu5edg,1613514209875,261
rid-2ubkf86sgu,1613514209875,256
rid-hgd6lgm6p8o,1613514209875,242
rid-tm5elr0f2j8,1613514209875,255
rid-kh3vb2tehag,1613514210876,197
rid-boke0bubms,1613514210876,254
rid-b45kmhm88u,1613514210876,235
rid-6gao4pjcak8,1613514210876,224
rid-cjr2s4uhkdg,1613514210876,197
rid-hf5frdiiud8,1613514210876,243
rid-26ttbv8esf,1613514210876,248
rid-l7q8kpobrog,1613514210876,244
rid-a2lajkebai,1613514210876,243
rid-u544o41c4oo,1613514210876,247
rid-qq3cdrm8sv,1613514211889,202
rid-47umk337sp,1613514211889,231
rid-f9teu6g2e28,1613514211889,230
rid-3jpcp3nap2,1613514211889,201
rid-79ta1ef5c38,1613514211890,235
rid-6fke0am17qg,1613514211890,236
rid-cdha5lf1pk,1613514211890,292
rid-jslav7q1h9o,1613514211890,242
rid-agq5ek7o90o,1613514211890,292
rid-76o67patvlg,1613514211890,223
rid-0agslnibi5,1613514212900,235
rid-l1epe9ko8sg,1613514212900,234
rid-hvbfkiilsn,1613514212900,200
rid-5sp144bir4o,1613514212900,235
rid-v3mipc0j54g,1613514212900,235
rid-no799kt3gd,1613514212900,235
rid-m87l7qepi6g,1613514212900,236
rid-o41if6g5pk8,1613514212900,248
rid-ech3c02suu,1613514212900,236
rid-vdufd4lrfg,1613514212900,237
rid-5shbujnoeu8,1613514213914,178
rid-5coovvmvb,1613514213914,178
rid-0goqtok4jko,1613514213914,179
rid-81terg0a0r,1613514213914,206
rid-142796ku5c8,1613514213914,211
rid-emq5oucloco,1613514213914,211
rid-5ht418cklg,1613514213914,188
rid-0ndo5e1bck8,1613514213914,210
rid-4u8j0731pmg,1613514213914,216
rid-qggb7r6k43,1613514213914,268
rid-6folr0419so,1613514214921,258
rid-1fga7m32fig,1613514214921,262
rid-it3bmnlem88,1613514214921,262
rid-v6q1lih4j1o,1613514214921,260
rid-8kin8ltfok,1613514214921,261
rid-9u103ph6c9,1613514214921,259
rid-gkspu7ptrv8,1613514214921,278
rid-5bbnfg6p32,1613514214921,262
rid-qrtvlshaheg,1613514214921,264
rid-6uh035otsk,1613514214921,261
rid-69h4r9jnhj,1613514215934,219
rid-f7eg9u1qih,1613514215934,218
rid-j6smf90c2po,1613514215934,219
rid-nca2pdn0fvo,1613514215934,218
rid-tq9j363sqvg,1613514215934,184
rid-ek230g861sg,1613514215934,219
rid-b5eib1ckqc8,1613514215934,227
rid-9lsndgi0t9o,1613514215934,223
rid-ai6jl0aiou,1613514215934,224
rid-30rhk0s6ml8,1613514215934,225
rid-1s2ul1rvr2o,1613514216946,223
rid-g16rebnuj1g,1613514216947,224
rid-du00fgcg7f8,1613514216947,224
rid-n4eh5bd1ldo,1613514216947,223
rid-9bs1ee6aq9g,1613514216947,182
rid-a99lugrc8pg,1613514216947,226
rid-kbe6mt7ebq8,1613514216947,229
rid-8n8lmqls5pg,1613514216947,238
rid-jeor5ubpsbg,1613514216947,225
rid-7trbfghcca,1613514216947,237
rid-hjcd8k1v0o,1613514217959,202
rid-4a88m8jtca,1613514217959,201
rid-prvjpgbed4o,1613514217959,201
rid-quulktt56sg,1613514217959,206
rid-dagidpu6j6,1613514217959,291
rid-s37d1et5slo,1613514217959,292
rid-chkg7n0dc48,1613514217959,292
rid-j3mrge4ka8g,1613514217959,293
rid-d95kmbcv3l8,1613514217959,292
rid-57fp7dni6f8,1613514217959,293
rid-38u8lcqgsv8,1613514218968,244
rid-mkuge3ds1vo,1613514218968,242
rid-mgtckdjm41,1613514218968,241
rid-46nucgagaug,1613514218968,242
rid-tg0cpspbai,1613514218968,241
rid-7s1k7pao3to,1613514218968,243
rid-av28q2ceqsg,1613514218968,242
rid-nd1ij9o9kpo,1613514218968,243
rid-6ruvvd7kbbg,1613514218968,244
rid-29i22ftlcfo,1613514218968,243
rid-en6i98l9q3,1613514219983,189
rid-arrtsoltq1g,1613514219983,188
rid-a4d05p21qd8,1613514219983,188
rid-rh7gfdq5m6g,1613514219983,188
rid-f1q23qi2oh,1613514219983,187
rid-78rhqf0oqb,1613514219983,215
rid-bh32ji3qevg,1613514219983,191
rid-8dm1tnihmsg,1613514219983,203
rid-ukcrvl371q,1613514219983,189
rid-iutp4gssq28,1613514219983,208
rid-q2p7ip10pc,1613514220997,225
rid-i3uivbv9ppo,1613514220997,226
rid-h3gm74as5ao,1613514220997,226
rid-9kntlaj76lo,1613514220997,226
rid-jel1pf69hrg,1613514220997,226
rid-2ffuv2lkgno,1613514220997,228
rid-7cgoqpl8ej8,1613514220997,227
rid-8rrhhn0iri,1613514220997,228
rid-9nigoo379p,1613514220997,241
rid-5pt70imgob8,1613514220997,228
rid-cvsvs26dcv,1613514222012,232
rid-su6u2n0siu,1613514222012,233
rid-pmlgt6tuke8,1613514222012,233
rid-8eprhkpaghg,1613514222012,232
rid-qks41di1cf,1613514222012,230
rid-8fogranlflo,1613514222012,233
rid-pv5f5cg7t6o,1613514222013,231
rid-qk0i1cjl6c,1613514222013,233
rid-1kbs4bto7bo,1613514222013,233
rid-egddem0ome8,1613514222013,234
rid-4maope9h9ag,1613514223020,271
rid-nsmjbna4hng,1613514223020,308
rid-sv3v9unu078,1613514223020,271
rid-pajcu94o8i8,1613514223020,316
rid-ldg82303b2g,1613514223020,309
rid-4771h00gpj,1613514223020,320
rid-29ue2cd4ff,1613514223020,331
rid-bg8jpnq7n5g,1613514223020,406
rid-lu98vgvut88,1613514223020,400
rid-fg6gu7othf8,1613514223020,445
rid-ah87m3sv4g,1613514224030,260
rid-3jq34qaiki,1613514224030,259
rid-lvnifjkmino,1613514224030,260
rid-ke9r088hv1,1613514224030,269
rid-n5tuuqgevkg,1613514224030,275
rid-i0qei5dpeo,1613514224030,270
rid-he7bahc39to,1613514224030,276
rid-72130hjgof8,1613514224030,263
rid-lk2nsf0j8lg,1613514224030,348
rid-og9op8p921g,1613514224030,348
rid-b4mt8o3m4i,1613514225041,257
rid-gu5m8dbasjo,1613514225041,241
rid-s4jdkvo01ao,1613514225041,241
rid-bhi2gtcj9ag,1613514225041,202
rid-vc2ad34c2hg,1613514225041,244
rid-6btbmapkpio,1613514225041,269
rid-c1gtekpvbg,1613514225041,269
rid-5afbps0bueo,1613514225041,257
rid-okrjm7sgte8,1613514225041,250
rid-2i9djtjmafo,1613514225041,258
rid-hfek5d7hi48,1613514226049,234
rid-jv2ao08mu6,1613514226049,228
rid-c73mdqtt0jg,1613514226049,223
rid-a341uncnal8,1613514226049,235
rid-hruo6vv5oio,1613514226049,241
rid-f2pkqj8dfig,1613514226049,240
rid-qarc4ifgtq,1613514226049,309
rid-9948fg4qnfg,1613514226049,310
rid-q4usl4s7grg,1613514226049,310
rid-kh710vjm45,1613514226049,256
rid-churpoiucf8,1613514227064,285
rid-kkhj5m69bfo,1613514227064,285
rid-5h4fnmhc5b,1613514227064,286
rid-4alcals2i78,1613514227064,284
rid-sg9o3lf3e1,1613514227064,286
rid-mfj5tqluu88,1613514227064,285
rid-e1ic8jp2c5,1613514227064,285
rid-u6aj8p1fjoo,1613514227064,288
rid-jcj54ddfomo,1613514227064,287
rid-s7rfu5kbb1o,1613514227064,288
rid-k4ktrdvije,1613514228074,383
rid-o3iu203lov,1613514228074,384
rid-cs3oc3cn2j8,1613514228074,376
rid-qvtt9o1jo,1613514228074,383
rid-aam37h50eb,1613514228074,445
rid-n9e1ovgnef,1613514228074,409
rid-3cke7pthe08,1613514228074,444
rid-bn3rnub656o,1613514228074,565
rid-trijuk0kh18,1613514228074,624
rid-p9qulsledvg,1613514228074,624
rid-g2a7ui09e4g,1613514229085,441
rid-62golt40ego,1613514229085,442
rid-oftr9pss6a8,1613514229085,442
rid-1fr73saodjo,1613514229085,443
rid-j9u899729dg,1613514229085,422
rid-5d5t6tc2rm,1613514229085,444
rid-j8qaslg788g,1613514229085,430
rid-63t920obd5o,1613514229085,444
rid-mbfe4c11208,1613514229085,445
rid-9ijl3786osg,1613514229085,441
rid-6i3qr5fso8g,1613514230095,350
rid-bsaj4jjbsio,1613514230095,342
rid-9dsdsgekt2,1613514230095,384
rid-j1ur2610lpg,1613514230095,351
rid-la4ipsooag8,1613514230095,344
rid-8nar5ri2dig,1613514230095,385
rid-eo8emcko0kg,1613514230095,372
rid-hhri2vr4oao,1613514230095,385
rid-09q2fs17458,1613514230095,385
rid-04s1e7jmlkg,1613514230095,478
rid-p33uf5onlmo,1613514231106,230
rid-4oafjnumrco,1613514231106,233
rid-bdhoeqr1ri,1613514231106,231
rid-qaqnans4da,1613514231106,239
rid-94srj0eu3r8,1613514231106,230
rid-r9lst0uejs8,1613514231106,233
rid-uqk21ivk7ig,1613514231106,245
rid-90hmhie146o,1613514231106,229
rid-dfju3amptno,1613514231107,251
rid-21oq8praf7o,1613514231107,246
rid-ds1cca99fh8,1613514232107,204
rid-0ngvpt9588o,1613514232107,202
rid-ejhg8f002sg,1613514232107,210
rid-ucr1u139nqg,1613514232107,202
rid-k5nj8jbkr5,1613514232107,203
rid-e6k48hv2hg8,1613514232107,227
rid-aih2e26afro,1613514232107,215
rid-sr3rn1sriio,1613514232107,210
rid-rb4mdkap8qg,1613514232107,216
rid-gp49ut4cn0g,1613514232107,221
rid-fttkkhvl7c,1613514233120,204
rid-s7j2ocdb1c,1613514233120,240
rid-p1sr9be97d8,1613514233120,239
rid-e01flcpqtmg,1613514233120,204
rid-2fcsbgooj1o,1613514233120,237
rid-2qdq0ej4a2g,1613514233120,240
rid-4ahe0ju11og,1613514233120,238
rid-iunn2hpcap,1613514233120,240
rid-2ara6jrmq7,1613514233120,238
rid-2s82e90jdt,1613514233120,240
rid-6kbj4ob3d6o,1613514234130,527
rid-tdgv74mdtuo,1613514234130,538
rid-b23iu3f30fo,1613514234130,532
rid-kjokgbhfjag,1613514234130,533
rid-hgof1o4dqeg,1613514234130,557
rid-hntfaijmme,1613514234130,538
rid-f3u31sjcdco,1613514234130,551
rid-tcjlof23ooo,1613514234130,550
rid-m79dsh0juqo,1613514234130,539
rid-qm06e7nbi1g,1613514234130,544
rid-rfbaavo8bho,1613514235145,249
rid-dnguhhrebdo,1613514235145,236
rid-mn4cc1vvk5o,1613514235145,248
rid-dqchirb0msg,1613514235145,308
rid-h3a6p9obnjo,1613514235145,308
rid-cmcjq1t8eu8,1613514235145,308
rid-ge9a5ndv1e,1613514235146,254
rid-a4kriri4lcg,1613514235146,260
rid-a6cim1i4mfo,1613514235146,317
rid-26mv48hqo,1613514235146,309
rid-9suj07gji9,1613514236158,197
rid-hudvn8gm5m,1613514236158,198
rid-vbr3gt514to,1613514236158,197
rid-7l8ip43ple8,1613514236158,198
rid-lse1lkbmrf8,1613514236158,196
rid-0hudeb33a3,1613514236158,287
rid-mfu58c9pj3o,1613514236158,286
rid-nfrck67c4n8,1613514236158,286
rid-lot5qj31hq8,1613514236158,253
rid-uu1ebh4su2o,1613514236158,287
rid-i972r5vdefo,1613514237173,235
rid-2og5lpup83g,1613514237173,194
rid-3fn3efo00jo,1613514237173,237
rid-omng3462ql8,1613514237173,236
rid-mb7vtm8t9r,1613514237173,235
rid-mr8k70r31qg,1613514237173,271
rid-h9mii7775j,1613514237173,237
rid-4567gev036o,1613514237173,237
rid-qfgntsc0ui8,1613514237173,238
rid-go1spqatcq,1613514237173,237
rid-fb4hknin0kg,1613514238185,244
rid-957oiqoa8d,1613514238185,244
rid-oqsi3qjvao8,1613514238185,243
rid-2noh6d0fv3o,1613514238185,244
rid-0dsn3832amo,1613514238185,243
rid-khfeapdd35g,1613514238185,245
rid-jium4tpl988,1613514238185,245
rid-thl8va8i578,1613514238185,246
rid-clvdcaqi0t,1613514238185,246
rid-sluh9m6i2e8,1613514238185,246
rid-vni1huuf6hg,1613514239198,204
rid-btfs93sdh6o,1613514239198,191
rid-p36a9l7eaf8,1613514239198,192
rid-h3ojkfm44co,1613514239198,191
rid-df0p8lvoak,1613514239198,196
rid-l1t6p5klcro,1613514239198,204
rid-n1kc1tt6me,1613514239198,209
rid-lkt4euihopo,1613514239198,203
rid-pudm6018tjg,1613514239198,203
rid-cc7s2efpj5g,1613514239198,204
rid-grauol4261o,1613514240210,231
rid-hfn5tn380bo,1613514240210,232
rid-kdfemn6anr8,1613514240210,234
rid-daaht12bfrg,1613514240210,230
rid-8165m4ofihg,1613514240210,231
rid-66gt8dnh16o,1613514240210,234
rid-81p78opvgto,1613514240210,232
rid-aacvkhkkon8,1613514240210,232
rid-4p54gqa3jp8,1613514240210,230
rid-oosnupeltp8,1613514240210,234
rid-03ld3g9j5m,1613514241224,205
rid-djgsal3424o,1613514241224,223
rid-5kc6d0h6h08,1613514241224,205
rid-p7c4m423i1g,1613514241224,217
rid-lpk6l5agdag,1613514241224,212
rid-iv5jvo7mbcg,1613514241224,230
rid-b3fddgnr7q,1613514241224,247
rid-955si35shtg,1613514241224,241
rid-k5mr6ofh93g,1613514241224,218
rid-qmb8sur1018,1613514241224,218
rid-b6oucmklo88,1613514242234,191
rid-t2qjli94578,1613514242234,190
rid-g55poo4u628,1613514242234,185
rid-2elb1t588k,1613514242234,152
rid-0jun2b1o568,1613514242234,187
rid-abfot2ogh7o,1613514242234,198
rid-lf6lruuv2ao,1613514242234,199
rid-e933q5l94m,1613514242234,198
rid-a28hq4hk49,1613514242234,192
rid-re8cvskfvk8,1613514242234,198
rid-r8b798hfovg,1613514243240,260
rid-h2e024hlelg,1613514243240,170
rid-degb0silr5,1613514243240,226
rid-09r3jgklu9,1613514243240,260
rid-v61fi858h3o,1613514243240,181
rid-ihv1dnolavo,1613514243240,261
rid-pbmjqjh3p38,1613514243240,261
rid-etvtckupklo,1613514243240,268
rid-f9h8n3v0fi,1613514243240,261
rid-tnd3bgcerk8,1613514243240,262
rid-ar0cj0ngf18,1613514244249,242
rid-touppaiefbg,1613514244249,241
rid-rsc21juaad,1613514244249,242
rid-4p7c8bmmo78,1613514244249,241
rid-8gj9iun009o,1613514244249,242
rid-0vdo5ir7rlo,1613514244249,242
rid-agcbcbub33,1613514244249,243
rid-q02mq1scs0g,1613514244249,244
rid-mshcopjulbg,1613514244249,243
rid-g5iljj45iog,1613514244249,243
rid-s5dt3bhono,1613514245264,189
rid-sjmce2d4vq8,1613514245264,192
rid-qurfr903qf,1613514245264,189
rid-hp46euh4h28,1613514245264,188
rid-kn5hfu3b8fo,1613514245264,193
rid-d943h0smnf8,1613514245264,188
rid-0tihn4eckpg,1613514245264,192
rid-re4hira8378,1613514245264,193
rid-eajjun4mkv,1613514245264,188
rid-ph369img5jg,1613514245264,192
rid-t8irhac9f3o,1613514246268,219
rid-31o4gv171og,1613514246268,214
rid-4u0sklk8g88,1613514246268,220
rid-ddoer34a82g,1613514246268,220
rid-tv7l6hjskno,1613514246268,213
rid-dokgvl9dsro,1613514246268,218
rid-v41s5sebnk8,1613514246268,240
rid-veen1mbftig,1613514246268,306
rid-tqdm7m0bk4,1613514246268,302
rid-kpijqpm696o,1613514246268,305
rid-p281606sqf8,1613514247280,249
rid-ggv5rlcmh7o,1613514247280,243
rid-4uqadlhljjg,1613514247280,282
rid-1kvkenbbrcg,1613514247280,281
rid-et6cpesee3g,1613514247280,283
rid-fs40k2nnf68,1613514247280,283
rid-5boa8hb8pm8,1613514247280,284
rid-c7pe8q0ko6g,1613514247280,282
rid-bmq14bbctso,1613514247280,283
rid-lobi2953iag,1613514247280,283
rid-gekipo0kpgg,1613514248293,221
rid-msdduda9h08,1613514248293,257
rid-6h2rg0fckd,1613514248293,258
rid-bfve3ca3hp,1613514248293,259
rid-epd3kcu2l28,1613514248293,179
rid-66gkke0b1rg,1613514248293,260
rid-or8le0ik17o,1613514248293,259
rid-cclm6a5m1co,1613514248293,258
rid-k897g3ug7m,1613514248293,258
rid-9pagm7mos48,1613514248294,259
rid-p1hc4i2bhr8,1613514249302,246
rid-gqgvk09cs3o,1613514249302,247
rid-p7s5a3jmig,1613514249303,337
rid-avgtocbgl5,1613514249303,267
rid-rps2l063r5,1613514249303,241
rid-b51lr8dlrv8,1613514249303,338
rid-v4gjdv1k0ig,1613514249303,268
rid-sak291ck7ug,1613514249303,371
rid-s54eftc3u3g,1613514249303,351
rid-uuedfq7o5ag,1613514249303,375
rid-1lfhsdom9bo,1613514250312,245
rid-vncsg3hkv5g,1613514250312,239
rid-2ns5vintsc8,1613514250312,228
rid-9ail2h89ckg,1613514250312,245
rid-4qd89ssf9e,1613514250313,223
rid-8d18onnqrvo,1613514250313,321
rid-k3ebb2g93uo,1613514250313,246
rid-pgen4no6ej8,1613514250313,316
rid-hvu8nhjqui,1613514250313,322
rid-g5rhn19dgu8,1613514250314,307
rid-79sg8qf54q8,1613514251325,216
rid-47hamdepqag,1613514251325,219
rid-r5lun1f0i8o,1613514251325,218
rid-b1vl2gfcrc,1613514251325,200
rid-vdci5t4rm58,1613514251325,218
rid-0707aheclqo,1613514251325,221
rid-jqbp9i0tfhg,1613514251325,221
rid-ac4fb65umso,1613514251325,220
rid-vftdsr6bmf,1613514251325,237
rid-rppolr83tao,1613514251325,286
rid-m0eseap90ao,1613514252328,229
rid-qfvc2up1et,1613514252328,229
rid-di8n07n4hs8,1613514252328,230
rid-to74t8m3838,1613514252328,222
rid-fvji7ungn1g,1613514252328,240
rid-61k12go2d7g,1613514252328,282
rid-1p0liisfao8,1613514252328,210
rid-jc3ubtvdemg,1613514252328,283
rid-0avpabvioog,1613514252329,222
rid-nhv1ciscai8,1613514252329,282
rid-2bddqm1m0bg,1613514253343,250
rid-du9nr0jfoe,1613514253343,250
rid-cfcsgf90lio,1613514253343,249
rid-rl69r8gcbh,1613514253343,248
rid-er1lj45ckrg,1613514253343,248
rid-einnrfi1r2g,1613514253343,248
rid-ee0v9ourkf,1613514253343,264
rid-7ml7ot89tl,1613514253343,250
rid-c0pe8n1iiug,1613514253343,252
rid-eb7ugnlenl,1613514253343,253
rid-hchbactvc2g,1613514254354,237
rid-4snrffc55g,1613514254354,240
rid-ivlq8tuds7g,1613514254354,226
rid-vah7l56cc8o,1613514254354,237
rid-4jknh4q1478,1613514254354,240
rid-bdmmi2ic11,1613514254355,241
rid-2h109lscako,1613514254355,231
rid-ir97fcvqffo,1613514254356,226
rid-elaujrsbmv,1613514254356,240
rid-tcbt8490esg,1613514254356,241
rid-7n192ho1ot,1613514255362,232
rid-ndamhmo0hn8,1613514255362,238
rid-uf38pql2dgg,1613514255362,239
rid-9utb03iis28,1613514255362,226
rid-q51g1mjuogg,1613514255362,230
rid-s6helvlm5b,1613514255362,229
rid-jas06l5js9o,1613514255363,232
rid-bfjv0gfq92,1613514255363,241
rid-40i57gnng38,1613514255363,251
rid-7inel3mqt7,1613514255363,251
rid-n6m1uiida28,1613514256372,187
rid-sia35gpd1d8,1613514256372,211
rid-jnuq70cb858,1613514256372,196
rid-1amkhps9p9g,1613514256372,220
rid-5n3vut9ento,1613514256372,203
rid-250ikr2n3i,1613514256372,214
rid-01niguejop,1613514256372,203
rid-6s924j3oa68,1613514256373,209
rid-v263v7v2bgo,1613514256373,209
rid-3h9v79sr2c,1613514256373,210
rid-5qgn757tje,1613514257385,255
rid-nede64mguig,1613514257385,256
rid-q79fp2ei9lo,1613514257385,260
rid-vjfsmb9fod,1613514257385,260
rid-6todgd7ru98,1613514257385,270
rid-32hkb9gocr,1613514257385,259
rid-pjvnfhipvdo,1613514257386,256
rid-aegme3vqfrg,1613514257386,263
rid-frgargrtslg,1613514257386,263
rid-adrhhv3dh48,1613514257386,259
rid-9q3cthh2r9,1613514258396,264
rid-dm1dpo7611g,1613514258396,265
rid-9m1dtn8dnb,1613514258397,265
rid-kdqtm1nbi98,1613514258397,265
rid-5vtnv0go388,1613514258397,269
rid-1pnfm1e06e8,1613514258397,269
rid-0gk4oirrm,1613514258397,268
rid-g6ra25v04ro,1613514258397,269
rid-gpoto1uustg,1613514258397,274
rid-haq526n6bu8,1613514258397,280
rid-oacm1e50h,1613514259403,186
rid-n2gqkf75ku,1613514259403,192
rid-45tjhdk7jo,1613514259403,199
rid-lu07sr5l8,1613514259403,198
rid-knh44lhiguo,1613514259403,185
rid-1r5hk2ai8p8,1613514259403,210
rid-jnhborcncd,1613514259403,203
rid-20g9u1gis6g,1613514259403,216
rid-qteh9d9us9o,1613514259403,197
rid-cin4aht7bbo,1613514259404,217
rid-h919gsr343,1613514260404,241
rid-qqclos7btgg,1613514260404,242
rid-um8v2kkk6o8,1613514260404,200
rid-jvm8iue8df,1613514260404,241
rid-a4ufstk3cq,1613514260404,243
rid-4asdbm6hhd8,1613514260404,245
rid-ulgie3eadb8,1613514260404,242
rid-qnbco10ul8,1613514260404,244
rid-hgblmma181o,1613514260404,243
rid-din04qmvefg,1613514260405,243
rid-3k3ururth48,1613514261406,227
rid-ue64e12b42,1613514261407,229
rid-vop208bjvd,1613514261407,227
rid-llsbigcdm4,1613514261407,226
rid-vq6fimscidg,1613514261407,236
rid-8fjl0816efo,1613514261407,228
rid-k129keiurf,1613514261407,228
rid-pboc8kl6vtg,1613514261407,227
rid-hdj23gt4im,1613514261407,228
rid-9us2k72trr,1613514261407,228
rid-0dga33rti18,1613514262416,207
rid-v9r62ratj4g,1613514262416,209
rid-cs9m2f0bnb8,1613514262417,207
rid-9614raee0qg,1613514262417,226
rid-t20lv310p2,1613514262417,232
rid-aduqjp7tqro,1613514262417,237
rid-6alj24lf6kg,1613514262417,241
rid-n2dvnckqkt,1613514262417,244
rid-l509ohn04ug,1613514262417,295
rid-0oej0bscnoo,1613514262417,296
rid-t8t612mf6q8,1613514263424,200
rid-0454rmiqqqg,1613514263424,279
rid-83i56lt82so,1613514263424,206
rid-fv4gsv2ec0g,1613514263424,277
rid-3ftn0idccn8,1613514263424,219
rid-9gmqkk1vpjo,1613514263425,277
rid-eqmmggnn6d,1613514263425,280
